date,gt_score
2019-10-12,100
2019-10-13,59
2019-10-14,36
2019-10-15,22
2019-10-16,16
2019-10-17,12
2019-10-18,11
2019-10-19,51
2019-10-20,23
2019-10-21,9
2019-10-22,10
2019-10-23,0
2019-10-24,6
2019-10-25,6
2019-10-26,19
2019-10-27,16
2019-10-28,12
2019-10-29,5
2019-10-30,7
2019-10-31,7
2019-11-01,7
2019-11-02,24
2019-11-03,24
2019-11-04,16
2019-11-05,6
2019-11-06,7
2019-11-07,7
2019-11-08,7
2019-11-09,19
2019-11-10,12
2019-11-11,6
2019-11-12,8
2019-11-13,0
2019-11-14,4
2019-11-15,5
2019-11-16,11
2019-11-17,8
2019-11-18,6
2019-11-19,4
2019-11-20,0
2019-11-21,0
2019-11-22,4
2019-11-23,11
2019-11-24,6
2019-11-25,6
2019-11-26,4
2019-11-27,5
2019-11-28,0
2019-11-29,0
2019-11-30,11
2019-12-01,9
2019-12-02,7
2019-12-03,0
2019-12-04,4
2019-12-05,0
2019-12-06,4
2019-12-07,12
2019-12-08,8
2019-12-09,5
2019-12-10,3
2019-12-11,0
2019-12-12,0
2019-12-13,0
2019-12-14,12
2019-12-15,8
2019-12-16,0
2019-12-17,8
2019-12-18,4
2019-12-19,4
2019-12-20,5
2019-12-21,12
2019-12-22,8
2019-12-23,6
2019-12-24,6
2019-12-25,5
2019-12-26,5
2019-12-27,6
2019-12-28,17
2019-12-29,10
2019-12-30,5
2019-12-31,5
2020-01-01,5
2020-01-02,4
2020-01-03,5
2020-01-04,16
2020-01-05,10
2020-01-06,4
2020-01-07,0
2020-01-08,4
2020-01-09,3
2020-01-10,6
2020-01-11,23
2020-01-12,14
2020-01-13,9
2020-01-14,7
2020-01-15,7
2020-01-16,5
2020-01-17,7
2020-01-18,20
2020-01-19,11
2020-01-20,5
2020-01-21,4
2020-01-22,5
2020-01-23,5
2020-01-24,6
2020-01-25,15
2020-01-26,10
2020-01-27,6
2020-01-28,4
2020-01-29,4
2020-01-30,0
2020-01-31,7
2020-02-01,9
2020-02-02,0
2020-02-03,4
2020-02-04,4
2020-02-05,0
2020-02-06,4
2020-02-07,0
2020-02-08,8
2020-02-09,7
2020-02-10,0
2020-02-11,5
2020-02-12,4
2020-02-13,0
2020-02-14,0
2020-02-15,5
2020-02-16,4
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,3
2020-02-24,4
2020-02-25,3
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,5
2020-03-01,4
2020-03-02,4
2020-03-03,0
2020-03-04,0
2020-03-05,3
2020-03-06,0
2020-03-07,5
2020-03-08,6
2020-03-09,5
2020-03-10,0
